Species,Population,location,year1,focal_ID,mate_ID,focal_ID_sex,breeding_attempt,divorce,easting,northing,nest_dist,laying_date,clutch_size,fate,no_chick,male_weight,female_weight,tmin,tmax,prec,tmean
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02295,FH02338,female,1,Retained couples,NA,NA,NA,23/11/2000,2,0,NA,NA,NA,18.7,13.4,0,16.05
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02295,FH02338,female,2,Retained couples,NA,NA,NA,10/12/2000,2,0,NA,NA,NA,23.8,16.1,0,19.95
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02295,FH02338,female,3,Retained couples,NA,NA,NA,10/01/2001,NA,0,NA,NA,NA,20.7,16.3,0.8,18.5
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02295,FH02338,female,4,Retained couples,NA,NA,NA,15/01/2001,2,0,NA,NA,NA,20.2,13.6,0,16.9
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02295,FH02338,female,5,Retained couples,NA,NA,NA,04/02/2001,2,0,NA,NA,NA,23,13.4,0,18.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02295,FH02338,female,6,NA,NA,NA,NA,08/03/2001,NA,0,NA,NA,NA,20.1,12.7,0,16.4
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02296,FH02297,female,1,Retained couples,NA,NA,NA,02/12/2000,2,0,NA,NA,NA,21.7,15,0,18.35
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02296,FH02297,female,2,Retained couples,NA,NA,NA,19/12/2000,2,0,NA,NA,NA,20.7,14.9,0.2,17.8
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02296,FH02297,female,3,Retained couples,NA,NA,NA,21/01/2001,2,0,NA,NA,NA,21.5,16.1,0,18.8
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02296,FH02297,female,4,Retained couples,NA,NA,NA,05/02/2001,NA,0,NA,NA,NA,28.8,13.4,0,21.1
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02296,FH02297,female,5,Retained couples,NA,NA,NA,23/02/2001,NA,0,NA,NA,NA,23.9,17,0,20.45
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02296,FH02297,female,6,NA,NA,NA,NA,11/03/2001,NA,0,NA,NA,NA,21.3,13.4,0,17.35
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02301,FH02302,female,1,Retained couples,NA,NA,NA,27/11/2000,NA,0,NA,NA,NA,22.6,14.5,0,18.55
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02301,FH02302,female,2,Retained couples,NA,NA,NA,14/12/2000,2,1,NA,NA,NA,24.4,15.3,0,19.85
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02301,FH02302,female,3,Retained couples,NA,NA,NA,26/01/2001,NA,0,NA,NA,NA,32.7,17.9,0,25.3
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02301,FH02302,female,4,Retained couples,NA,NA,NA,21/02/2001,NA,0,NA,NA,NA,25,16.3,0,20.65
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02301,FH02302,female,5,NA,NA,NA,NA,11/03/2001,NA,0,NA,NA,NA,21.3,13.4,0,17.35
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02303,FH03159,female,1,Retained couples,NA,NA,NA,02/10/2000,NA,0,NA,NA,NA,26.2,12.2,0,19.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02303,FH03159,female,2,Retained couples,NA,NA,NA,10/11/2000,NA,0,NA,NA,NA,20.1,16.2,0,18.15
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02303,FH03159,female,3,Retained couples,NA,NA,NA,04/01/2001,NA,0,NA,NA,NA,32.5,18.3,0,25.4
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02303,FH03159,female,4,NA,NA,NA,NA,01/02/2001,2,1,NA,NA,NA,19.6,11.5,0,15.55
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02304,FH03153,female,1,Retained couples,NA,NA,NA,08/09/2000,2,0,NA,NA,NA,20.4,7.4,0,13.9
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02304,FH03153,female,2,Retained couples,NA,NA,NA,25/11/2000,NA,0,NA,NA,NA,18,12,0,15
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02304,FH03153,female,3,Retained couples,NA,NA,NA,09/12/2000,2,0,NA,NA,NA,26.8,15.9,0,21.35
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02304,FH03153,female,4,Retained couples,NA,NA,NA,05/01/2001,NA,0,NA,NA,NA,26.4,18.8,0,22.6
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02304,FH03153,female,5,Retained couples,NA,NA,NA,17/01/2001,1,0,NA,NA,NA,30.3,17.2,0,23.75
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02304,FH03153,female,6,Retained couples,NA,NA,NA,04/03/2001,2,0,NA,NA,NA,26.5,15.6,0,21.05
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02304,FH03153,female,7,NA,NA,NA,NA,17/04/2001,NA,0,NA,NA,NA,23.9,15.6,0,19.75
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02306,FH02344,female,1,Retained couples,NA,NA,NA,28/09/2000,1,0,NA,NA,NA,17.9,10.5,0,14.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02306,FH02344,female,2,Retained couples,NA,NA,NA,20/10/2000,NA,0,NA,NA,NA,22.8,12.9,0,17.85
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02306,FH02344,female,3,Retained couples,NA,NA,NA,02/11/2000,2,0,NA,NA,NA,25.8,14.2,0,20
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02306,FH02344,female,4,Retained couples,NA,NA,NA,27/11/2000,NA,0,NA,NA,NA,22.6,14.5,0,18.55
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02306,FH02344,female,5,Retained couples,NA,NA,NA,08/12/2000,2,1,NA,NA,NA,24.6,15.9,0,20.25
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02306,FH02344,female,6,Retained couples,NA,NA,NA,31/01/2001,NA,0,NA,NA,NA,20.1,15,0,17.55
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02306,FH02344,female,7,Retained couples,NA,NA,NA,15/02/2001,NA,0,NA,NA,NA,28.4,17,0,22.7
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02306,FH02344,female,8,Retained couples,NA,NA,NA,03/03/2001,NA,0,NA,NA,NA,20,17,0,18.5
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02306,FH02344,female,9,NA,NA,NA,NA,13/03/2001,2,0,NA,NA,NA,25.4,12.8,0,19.1
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02310,FH03603,female,1,Retained couples,NA,NA,NA,23/09/2000,2,0,NA,NA,NA,17.9,13.5,0.6,15.7
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02310,FH03603,female,2,Retained couples,NA,NA,NA,05/11/2000,NA,0,NA,NA,NA,19.8,12.8,0,16.3
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02310,FH03603,female,3,Retained couples,NA,NA,NA,08/11/2000,1,0,NA,NA,NA,28.4,17,0,22.7
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02310,FH03603,female,4,Retained couples,NA,NA,NA,06/12/2000,2,0,NA,NA,NA,18.8,14.6,0,16.7
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02310,FH03603,female,5,NA,NA,NA,NA,27/12/2000,2,0,NA,NA,NA,19.6,12.8,0,16.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02314,FH03160,female,1,Retained couples,NA,NA,NA,28/08/2000,2,1,NA,NA,NA,16,8.6,0,12.3
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02314,FH03160,female,2,Retained couples,NA,NA,NA,10/10/2000,2,0,NA,NA,NA,18,10.4,0,14.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02314,FH03160,female,3,Retained couples,NA,NA,NA,02/11/2000,NA,0,NA,NA,NA,25.8,14.2,0,20
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02314,FH03160,female,4,Retained couples,NA,NA,NA,01/12/2000,NA,0,NA,NA,NA,24.7,14.1,0,19.4
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02314,FH03160,female,5,Retained couples,NA,NA,NA,14/12/2000,NA,NA,NA,NA,NA,24.4,15.3,0,19.85
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02314,FH03160,female,6,NA,NA,NA,NA,01/04/2001,2,NA,NA,NA,NA,23.1,14.3,0,18.7
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02316,FH03157,female,1,Retained couples,NA,NA,NA,27/11/2000,2,0,NA,NA,NA,22.6,14.5,0,18.55
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02316,FH03157,female,2,Retained couples,NA,NA,NA,01/01/2001,NA,0,NA,NA,NA,20.8,14.2,0,17.5
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02316,FH03157,female,3,Retained couples,NA,NA,NA,13/01/2001,2,0,NA,NA,NA,17,11.9,5,14.45
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02316,FH03157,female,4,Retained couples,NA,NA,NA,31/01/2001,2,1,NA,NA,NA,20.1,15,0,17.55
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02316,FH03157,female,5,NA,NA,NA,NA,07/04/2001,NA,0,NA,NA,NA,20.8,17,0.4,18.9
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02320,FH02272,female,1,Retained couples,NA,NA,NA,14/10/2000,2,0,NA,NA,NA,22.5,13.4,0,17.95
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02320,FH02272,female,2,Retained couples,NA,NA,NA,04/11/2000,2,0,NA,NA,NA,17.9,11.1,0,14.5
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02320,FH02272,female,3,NA,NA,NA,NA,30/11/2000,2,0,NA,NA,NA,26.1,16,0,21.05
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02325,FH03605,female,1,Retained couples,NA,NA,NA,01/10/2000,NA,0,NA,NA,NA,19.5,12.3,1,15.9
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02325,FH03605,female,2,Retained couples,NA,NA,NA,03/10/2000,NA,0,NA,NA,NA,18.8,13.9,0,16.35
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02325,FH03605,female,3,Retained couples,NA,NA,NA,08/10/2000,2,1,NA,NA,NA,18.3,9.8,0,14.05
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02325,FH03605,female,4,Retained couples,NA,NA,NA,05/12/2000,1,1,NA,NA,NA,20.9,15.1,0,18
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02325,FH03605,female,5,NA,NA,NA,NA,01/02/2001,2,1,NA,NA,NA,19.6,11.5,0,15.55
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02326,FH03615,female,1,Retained couples,NA,NA,NA,05/10/2000,NA,0,NA,NA,NA,16.6,9.4,0,13
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02326,FH03615,female,2,Retained couples,NA,NA,NA,22/10/2000,NA,0,NA,NA,NA,20.4,13.1,0,16.75
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02326,FH03615,female,3,Retained couples,NA,NA,NA,20/11/2000,NA,0,NA,NA,NA,19,12.6,0,15.8
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02326,FH03615,female,4,Retained couples,NA,NA,NA,25/11/2000,2,1,NA,NA,NA,18,12,0,15
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02326,FH03615,female,5,NA,NA,NA,NA,27/02/2001,NA,1,NA,NA,NA,32.9,20.7,0,26.8
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02333,FH02332,female,1,Retained couples,NA,NA,NA,22/10/2000,NA,0,NA,NA,NA,20.4,13.1,0,16.75
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02333,FH02332,female,2,Retained couples,NA,NA,NA,14/11/2000,NA,0,NA,NA,NA,28.5,16.4,0,22.45
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02333,FH02332,female,3,Retained couples,NA,NA,NA,08/12/2000,NA,0,NA,NA,NA,24.6,15.9,0,20.25
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02333,FH02332,female,4,Retained couples,NA,NA,NA,25/12/2000,2,0,NA,NA,NA,19.9,14.5,0,17.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02333,FH02332,female,5,Retained couples,NA,NA,NA,27/01/2001,NA,0,NA,NA,NA,25.2,16,0,20.6
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02333,FH02332,female,6,NA,NA,NA,NA,31/01/2001,NA,0,NA,NA,NA,20.1,15,0,17.55
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02335,FH02334,female,1,Retained couples,NA,NA,NA,22/11/2000,NA,0,NA,NA,NA,26,15.7,0,20.85
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02335,FH02334,female,2,Retained couples,NA,NA,NA,02/12/2000,NA,0,NA,NA,NA,21.7,15,0,18.35
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02335,FH02334,female,3,Retained couples,NA,NA,NA,08/12/2000,2,0,NA,NA,NA,24.6,15.9,0,20.25
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02335,FH02334,female,4,Retained couples,NA,NA,NA,02/01/2001,2,0,NA,NA,NA,25.3,13.1,0,19.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02335,FH02334,female,5,Retained couples,NA,NA,NA,08/02/2001,NA,0,NA,NA,NA,27.8,19.4,0,23.6
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02335,FH02334,female,6,Retained couples,NA,NA,NA,22/02/2001,2,0,NA,NA,NA,NA,NA,0,NA
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02335,FH02334,female,7,Retained couples,NA,NA,NA,11/03/2001,NA,0,NA,NA,NA,21.3,13.4,0,17.35
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02335,FH02334,female,8,NA,NA,NA,NA,13/03/2001,NA,0,NA,NA,NA,25.4,12.8,0,19.1
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02339,FH02276,female,1,Retained couples,NA,NA,NA,05/11/2000,2,0,NA,NA,NA,19.8,12.8,0,16.3
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02339,FH02276,female,2,Retained couples,NA,NA,NA,25/11/2000,2,0,NA,NA,NA,18,12,0,15
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02339,FH02276,female,3,Retained couples,NA,NA,NA,13/12/2000,NA,0,NA,NA,NA,23.9,16,0,19.95
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02339,FH02276,female,4,Retained couples,NA,NA,NA,25/12/2000,2,0,NA,NA,NA,19.9,14.5,0,17.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02339,FH02276,female,5,Retained couples,NA,NA,NA,13/01/2001,NA,0,NA,NA,NA,17,11.9,5,14.45
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02339,FH02276,female,6,Retained couples,NA,NA,NA,27/01/2001,NA,0,NA,NA,NA,25.2,16,0,20.6
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02339,FH02276,female,7,Retained couples,NA,NA,NA,15/02/2001,2,0,NA,NA,NA,28.4,17,0,22.7
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02339,FH02276,female,8,Retained couples,NA,NA,NA,05/03/2001,2,0,NA,NA,NA,25.4,16.7,0,21.05
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02339,FH02276,female,9,Retained couples,NA,NA,NA,25/03/2001,2,0,NA,NA,NA,18.2,13.4,0,15.8
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02339,FH02276,female,10,NA,NA,NA,NA,20/04/2001,3,0,NA,NA,NA,18.4,14.4,0,16.4
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02345,FH02346,female,1,Retained couples,NA,NA,NA,08/12/2000,2,0,NA,NA,NA,24.6,15.9,0,20.25
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02345,FH02346,female,2,Retained couples,NA,NA,NA,26/01/2001,2,0,NA,NA,NA,32.7,17.9,0,25.3
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02345,FH02346,female,3,NA,NA,NA,NA,03/03/2001,NA,0,NA,NA,NA,20,17,0,18.5
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03158,FH03155,female,1,Retained couples,NA,NA,NA,03/12/2000,2,0,NA,NA,NA,17.8,15.5,0,16.65
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03158,FH03155,female,2,Retained couples,NA,NA,NA,02/01/2001,2,0,NA,NA,NA,25.3,13.1,0,19.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03158,FH03155,female,3,Retained couples,NA,NA,NA,13/02/2001,2,0,NA,NA,NA,20.9,16,0,18.45
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03158,FH03155,female,4,NA,NA,NA,NA,10/03/2001,NA,0,NA,NA,NA,22.3,13.2,0,17.75
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03175,FH03176,female,1,Retained couples,NA,NA,NA,22/11/2000,2,1,NA,NA,NA,26,15.7,0,20.85
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03175,FH03176,female,2,Retained couples,NA,NA,NA,18/01/2001,2,0,NA,NA,NA,20.2,16.4,0,18.3
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03175,FH03176,female,3,Retained couples,NA,NA,NA,15/02/2001,NA,0,NA,NA,NA,28.4,17,0,22.7
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03175,FH03176,female,4,NA,NA,NA,NA,27/02/2001,2,0,NA,NA,NA,32.9,20.7,0,26.8
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03185,FH03184,female,1,Retained couples,NA,NA,NA,20/10/2000,2,0,NA,NA,NA,22.8,12.9,0,17.85
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03185,FH03184,female,2,Retained couples,NA,NA,NA,16/12/2000,2,1,NA,NA,NA,21,15.1,0,18.05
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03185,FH03184,female,3,NA,NA,NA,NA,29/03/2001,2,1,NA,NA,NA,19.3,14.2,0,16.75
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03195,FH03635,female,1,Retained couples,NA,NA,NA,01/12/2000,2,1,NA,NA,NA,24.7,14.1,0,19.4
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03195,FH03635,female,2,Retained couples,NA,NA,NA,08/01/2001,NA,0,NA,NA,NA,26.7,16.3,0,21.5
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03195,FH03635,female,3,Retained couples,NA,NA,NA,30/01/2001,NA,0,NA,NA,NA,19.2,15.1,0,17.15
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03195,FH03635,female,4,NA,NA,NA,NA,11/02/2001,2,0,NA,NA,NA,20,15.5,0,17.75
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03301,FH03317,female,1,Retained couples,NA,NA,NA,02/11/2000,NA,0,NA,NA,NA,25.8,14.2,0,20
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03301,FH03317,female,2,NA,NA,NA,NA,23/11/2000,3,1,NA,NA,NA,18.7,13.4,0,16.05
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03311,FH03152,female,1,Retained couples,NA,NA,NA,06/12/2000,2,0,NA,NA,NA,18.8,14.6,0,16.7
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03311,FH03152,female,2,Retained couples,NA,NA,NA,05/01/2001,2,0,NA,NA,NA,26.4,18.8,0,22.6
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03311,FH03152,female,3,Retained couples,NA,NA,NA,04/02/2001,NA,0,NA,NA,NA,23,13.4,0,18.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03311,FH03152,female,4,NA,NA,NA,NA,09/02/2001,2,0,NA,NA,NA,35.9,18.2,0,27.05
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03328,FH03314,female,1,Retained couples,NA,NA,NA,06/08/2000,2,1,NA,NA,NA,18.9,10.3,0,14.6
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03328,FH03314,female,2,Retained couples,NA,NA,NA,20/12/2000,NA,0,NA,NA,NA,23.8,15.6,0,19.7
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03328,FH03314,female,3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03330,FH03331,female,1,Retained couples,NA,NA,NA,23/08/2000,NA,0,NA,NA,NA,17,11.2,0,14.1
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03330,FH03331,female,2,Retained couples,NA,NA,NA,22/09/2000,NA,0,NA,NA,NA,27.6,12.9,0,20.25
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03330,FH03331,female,3,Retained couples,NA,NA,NA,27/09/2000,NA,0,NA,NA,NA,16.4,8.6,0,12.5
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03330,FH03331,female,4,Retained couples,NA,NA,NA,03/10/2000,NA,0,NA,NA,NA,18.8,13.9,0,16.35
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03330,FH03331,female,5,NA,NA,NA,NA,28/11/2000,2,1,NA,NA,NA,18.2,14.1,0,16.15
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03345,FH03346,female,1,Retained couples,NA,NA,NA,11/09/2000,2,0,NA,NA,NA,15,4.7,0,9.85
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03345,FH03346,female,2,NA,NA,NA,NA,12/03/2001,NA,0,NA,NA,NA,18.8,15.1,0,16.95
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03602,FH02286,female,1,Retained couples,NA,NA,NA,15/09/2000,NA,0,NA,NA,NA,20.3,9.1,0,14.7
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03602,FH02286,female,2,Retained couples,NA,NA,NA,20/09/2000,NA,0,NA,NA,NA,22.8,10.4,0,16.6
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03602,FH02286,female,3,Retained couples,NA,NA,NA,05/10/2000,NA,0,NA,NA,NA,16.6,9.4,0,13
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03602,FH02286,female,4,Retained couples,NA,NA,NA,25/11/2000,2,0,NA,NA,NA,18,12,0,15
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03602,FH02286,female,5,Retained couples,NA,NA,NA,24/12/2000,NA,0,NA,NA,NA,19.3,15,0,17.15
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03602,FH02286,female,6,NA,NA,NA,NA,10/01/2001,NA,0,NA,NA,NA,20.7,16.3,0.8,18.5
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03604,FH03336,female,1,Retained couples,NA,NA,NA,25/08/2000,2,0,NA,NA,NA,17.5,8.1,0,12.8
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03604,FH03336,female,2,Retained couples,NA,NA,NA,12/09/2000,3,0,NA,NA,NA,15.6,7.8,2.2,11.7
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03604,FH03336,female,3,Retained couples,NA,NA,NA,28/11/2000,NA,0,NA,NA,NA,18.2,14.1,0,16.15
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03604,FH03336,female,4,Retained couples,NA,NA,NA,21/03/2001,NA,0,NA,NA,NA,31.4,16.7,0,24.05
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03604,FH03336,female,5,NA,NA,NA,NA,13/04/2001,2,1,NA,NA,NA,23.2,16.5,0,19.85
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03620,FH03304,female,1,Retained couples,NA,NA,NA,10/12/2000,2,0,NA,NA,NA,23.8,16.1,0,19.95
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03620,FH03304,female,2,Retained couples,NA,NA,NA,05/01/2001,2,0,NA,NA,NA,26.4,18.8,0,22.6
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03620,FH03304,female,3,Retained couples,NA,NA,NA,05/02/2001,NA,0,NA,NA,NA,28.8,13.4,0,21.1
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03620,FH03304,female,4,NA,NA,NA,NA,08/02/2001,NA,0,NA,NA,NA,27.8,19.4,0,23.6
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03622,FH03614,female,1,Retained couples,NA,NA,NA,15/10/2000,2,1,NA,NA,NA,19.8,16.5,0.6,18.15
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03622,FH03614,female,2,Retained couples,NA,NA,NA,27/11/2000,NA,0,NA,NA,NA,22.6,14.5,0,18.55
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03622,FH03614,female,3,Retained couples,NA,NA,NA,12/12/2000,2,0,NA,NA,NA,22.4,15.3,0,18.85
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03622,FH03614,female,4,Retained couples,NA,NA,NA,28/01/2001,NA,0,NA,NA,NA,24.5,15.9,0,20.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03622,FH03614,female,5,Retained couples,NA,NA,NA,04/03/2001,NA,0,NA,NA,NA,26.5,15.6,0,21.05
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03622,FH03614,female,6,NA,NA,NA,NA,24/03/2001,2,0,NA,NA,NA,17.3,14.7,0,16
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03623,FH03329,female,1,Retained couples,NA,NA,NA,01/09/2000,NA,0,NA,NA,NA,16.4,12,0,14.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03623,FH03329,female,2,Retained couples,NA,NA,NA,26/09/2000,2,0,NA,NA,NA,16.4,11.4,0,13.9
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03623,FH03329,female,3,Retained couples,NA,NA,NA,17/10/2000,1,0,NA,NA,NA,21.7,12,0,16.85
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03623,FH03329,female,4,Retained couples,NA,NA,NA,26/11/2000,2,1,NA,NA,NA,21.5,14.3,0,17.9
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03623,FH03329,female,5,Retained couples,NA,NA,NA,08/01/2001,2,0,NA,NA,NA,26.7,16.3,0,21.5
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03623,FH03329,female,6,NA,NA,NA,NA,04/03/2001,2,0,NA,NA,NA,26.5,15.6,0,21.05
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03624,FH02322,female,1,Retained couples,NA,NA,NA,27/11/2000,NA,0,NA,NA,NA,22.6,14.5,0,18.55
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03624,FH02322,female,2,Retained couples,NA,NA,NA,05/12/2000,NA,0,NA,NA,NA,20.9,15.1,0,18
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03624,FH02322,female,3,NA,NA,NA,NA,17/12/2000,2,0,NA,NA,NA,20.6,13.8,0,17.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03625,FH03303,female,1,Retained couples,NA,NA,NA,13/12/2000,2,0,NA,NA,NA,23.9,16,0,19.95
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03625,FH03303,female,2,NA,NA,NA,NA,14/01/2001,NA,0,NA,NA,NA,18.5,11.9,0,15.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH03626,FH03318,female,1,Retained couples,NA,NA,NA,17/09/2000,2,0,NA,NA,NA,14,8.7,0.8,11.35
